"序号","题目","选项1","选项2","选项3","选项4","正确答案","正确奖励id","错误奖励id","精灵id"
"258","以下哪位是乒乓球运动员？","邓亚萍","刘璇","刘翔","郝海东","1","5870","5880",""
"259","跳水运动员田亮的老婆是？","叶一茜","李湘","林心如","杨幂","1","5870","5880",""
"260","以下哪位是足球运动员？","范志毅","姚明","田亮","邓亚萍","1","5870","5880",""
"261","体操运动员杨威的老婆是？","杨云","郭晶晶","刘璇","孙雯","1","5870","5880",""
"262","以下哪位是篮球运动员？","易建联","郭晶晶","田亮","邓亚萍","1","5870","5880",""
"263","以下哪位是足球运动员？","贝克汉姆","奥尼尔","科比·布莱恩特","姚明","1","5870","5880",""
"264","以下哪位是乒乓球运动员？","孔令辉","刘璇","刘翔","郝海东","1","5870","5880",""
"265","姚明是什么项目运动员？","篮球","足球","田径","游泳","1","5870","5880",""
"266","以下哪位是篮球运动员？","姚明","郭晶晶","田亮","邓亚萍","1","5870","5880",""
"267","杨阳洋的爸爸是哪位体育明星？","杨威","杨康","田亮","杨过","1","5870","5880",""
"268","以下哪位是足球运动员？","罗纳尔多","奥尼尔","科比·布莱恩特","姚明","1","5870","5880",""
"269","以下哪位是足球运动员？","马拉多纳","奥尼尔","科比·布莱恩特","姚明","1","5870","5880",""
"270","以下哪位是篮球运动员？","王治郅","郭晶晶","田亮","邓亚萍","1","5870","5880",""
"271","以下哪位是足球运动员？","范佩西","奥尼尔","科比·布莱恩特","姚明","1","5870","5880",""
"272","以下哪位是足球运动员？","梅西","奥尼尔","科比·布莱恩特","姚明","1","5870","5880",""
"273","以下哪位是篮球运动员？","奥尼尔","邵佳一","罗纳尔多","贝克汉姆","1","5870","5880",""
"274","以下哪位是田径运动员？","刘翔","姚明","郝海东","邓亚萍","1","5870","5880",""
"275","跨栏是以下谁的强项？","刘翔","姚明","郝海东","邓亚萍","1","5870","5880",""
"276","以下哪位是体操运动员？","刘璇","刘翔","郝海东","邓亚萍","1","5870","5880",""
"277","吃、碰、杠是那种传统娱乐活动中的术语？","麻将","围棋","纸牌","国际象棋","1","5870","5880",""
"278","麻将中除了东南西北中之外，还有什么牌只有一个字？","发","白","万","筒","1","5870","5880",""
"279","现在乒乓球比赛是多少分制？","11","15","21","12","1","5870","5880",""
"280","被中国誉为国球的运动是？","兵乓球","篮球","排球","足球","1","5870","5880",""
"281","邓亚萍是从事以下哪一个运动项目？","乒乓球","足球","网球","跳远","1","5870","5880",""
"282","2008年北京奥运会中取得男乒冠军的是谁？","马琳","王皓","王励勤","马龙","1","5870","5880",""
"283","2008年北京奥运会取得男乒冠军的是谁？","马琳","王皓","王励勤","马龙","1","5870","5880",""
"284","在体育项目中称为我国的“国球”是什么球？","乒乓球","羽毛球","篮球","排球","1","5870","5880",""
"285","乒乓球双打比赛时两个队员应该？","交错击球","连续击球","无序击球","每人击球2下","1","5870","5880",""
"286","乒乓球正规比赛单打采用？","五局三胜制","七局四胜制","三局二胜制","六局四胜制","1","5870","5880",""
"287","乒乓球比赛中不持球拍的手？","不可以击球","可以击球","可放在球台上","可再拿一拍","1","5870","5880",""
"288","乒乓球一局比赛中10平时，多得几分的一方胜利？","2","1","4","3","1","5870","5880",""
"289","乒乓球发球时手抛球后球没有碰上球拍落地判？","为失分","重发球","得分","扣分","1","5870","5880",""
"290","乒乓球运动起源于？","英国","日本","中国","法国","1","5870","5880",""
"291","下列哪位乒球好手是左手握拍？","王涛","王皓","张继科","王励勤","1","5870","5880",""
"292","下列采用直板打法的乒乓球好手是？","王皓","张继科","王励勤","孔令辉","1","5870","5880",""
"293","被称为老瓦的瑞典乒乓球运动员是？","瓦尔德内尔","施瓦辛格","拉尔森","科比","1","5870","5880",""
"294","猴子扬眉吐气（打一奥运明星）？","孙杨","刘翔","姚明","杨威","1","5870","5880",""
"295","北京奥运会是第几届？","29","28","30","27","1","5870","5880",""
"296","任北京奥运会开幕式的导演是谁？","张艺谋","陈凯歌","陈维亚","张继刚","1","5870","5880",""
"297","奥运会开幕式哪一个国家最后一个入场？","主办国","中国","美国","法国","1","5870","5880",""
"298","棉花铺路（打一奥运项目）？","柔道","足球","击剑","举重","1","5870","5880",""
"299","在中国被称为体操王子的是谁？","李宁","李小双","田亮","李逵","1","5870","5880",""
"300","跳马、平衡木、高低杠在奥运会上都属于哪种体育项目？","体操","田径","游泳","举重","1","5870","5880",""
"301","2004年奥运会在哪里举办？","雅典","北京","东京","洛杉矶","1","5870","5880",""
"302","悉尼奥运会是第几届奥运会？","27","26","28","29","1","5870","5880",""
"303","冰镇全球（打一奥运项目）？","冰球","滑冰","体操","游泳","1","5870","5880",""
"304","中国女排奥运会最多获得过几连冠？","5","3","8","4","1","5870","5880",""
"305","两兵相残争第一（打一奥运项目）？","乒乓球","游泳","篮球","跳水","1","5870","5880",""
"306","帮助中国拿到奥运会第一枚金牌的是？","许海峰","邓亚萍","李宁","刘翔","1","5870","5880",""
"307","第29界奥林匹克运动会会徽又名什么？","中国印舞动的北京","五彩祥云","搏动的行星","动感全球","1","5870","5880",""
"308","香港承办了北京奥运会的哪项比赛？","马术比赛","摔跤比赛","帆船","棒球","1","5870","5880",""
"309","帮助中国拿到奥运会第一枚金牌的是谁？","许海峰","李宁","邓亚萍","王义夫","1","5870","5880",""
"310","第一届奥运会是在哪个国家举行的？","希腊","英国","美国","中国","1","5870","5880",""
"311","奥运会的举办周期是多少天？","16","10","12","108","1","5870","5880",""
"312","获得奥运会金牌最多的中国选手是？","伏明霞、邓亚萍","邓亚萍、李宁","李宁、伏明霞","李宁、耐克","1","5870","5880",""
"313","古代奥运会争夺最为激烈残酷的比赛是什么？","角斗","摔跤","斗牛","拳击","1","5870","5880",""
"314","奥运会旗是“五色环”旗，其中黄色环代表什么？","亚洲","非洲","美洲","欧洲","1","5870","5880",""
"315","奥运歌曲《北京欢迎你》的曲作者是谁？","小柯","李宗盛","张亚东","捞仔","1","5870","5880",""
"316","哪种是径赛项目，是一个集体项目，发展协作能力？","接力跑","跳高","篮球","手球","1","5870","5880",""
"317","短跑不包括哪个部分？","竞走","起跑","途中跑","冲刺跑","1","5870","5880",""
"318","国际比赛中短跑的起跑姿势只有一种，请问是那种？","蹲踞式","站立式","全蹲式","跳跃式","1","5870","5880",""
"319","中国奥运的“梦之队”是？","中国跳水队","中国篮球队","中国体操队","中国田径队","1","5870","5880",""
"320","不属于2008年北京奥运会的三大理念的是？","经济奥运","绿色奥运","科技奥运","人文奥运","1","5870","5880",""
"321","2008年北京奥运会的什么项目比赛在香港举行？","马术","帆船","足球","篮球","1","5870","5880",""
"322","中国第一位奥运形象大使是谁？","邓亚萍","成龙","杨澜","姚明","1","5870","5880",""
"323","中国北京在哪一年赢得了第二十九届奥运会的举办权？","2001年","2002年","2000年","1999年","1","5870","5880",""
"324","中国奥运史上获金牌数最多的体育项目是？","跳水队","乒乓球队","射击队","体操队","1","5870","5880",""
"325","奥林匹克日是哪一天？","6.23","6.27","5.2","4.12","1","5870","5880",""
"326","奥林匹克会旗-五环旗的设计者是？","顾拜旦","劳伦斯","萨马兰奇","欧文","1","5870","5880",""
"327","2008奥运会开幕式是在哪一天？","2008年8月8号","2008年7月13号","2008年8月24号","2008年8月6号","1","5870","5880",""
"328","中国第一枚奥运会体操金牌获得者是？","李宁","李小双","桑兰","杨威","1","5870","5880",""
"329","北京申奥成功后当天的庆祝晚会会场在？","中华世纪坛","天安门广场","工人体育场","人民大会堂","1","5870","5880",""
"330","雅典2004奥运火炬北京传递活动的终点是在？","颐和园","人民大会堂","天安门广场","故宫","1","5870","5880",""
"331","奥运会上的马拉松比赛的起源与什么有关？","战争","爱情","科技","一个人的故事","1","5870","5880",""
"332","北京奥运会开幕式上中国代表团的主旗手是谁？","姚明","李宁","刘璇","易建联","1","5870","5880",""
"333","奥运步枪射击比赛靶心什么颜色？","黑色","红色","白色","黄色","1","5870","5880",""
"334","奥运击剑比赛所用的剑中哪种最轻？","花剑","佩剑","重剑","倚天剑","1","5870","5880",""
"335","奥运五环的颜色代表什么？","不同肤色的人","不同国旗","不同的语言","不同的思想","1","5870","5880",""
"336","北京申奥的第一位形象大使是？","成龙","刘德华","周润发","郭德纲","1","5870","5880",""
"337","现代第一届夏季奥运会在哪里举行？","雅典","纽约","罗马","巴西","1","5870","5880",""
"338","奥运会比赛第三名所得的勋章是哪个？","铜牌","银牌","金牌","铝牌","1","5870","5880",""
"339","下列哪一个不是奥运会的口号？","更猛","更高","更快","更强","1","5870","5880",""
"340","2008年北京奥运会吉祥物？","福娃","海狸","棕熊","老虎","1","5870","5880",""
"341","奥林匹克会旗底色为什么颜色？","白","红","蓝","黑","1","5870","5880",""
"342","北京奥运会的吉祥物有多少个？","5","4","3","6","1","5870","5880",""
"343","2012年国际奥委会主席是？","雅克罗格","达蒙","斯特凡","施瓦辛格","1","5870","5880",""
"344","2014年冬奥会将在哪里举办？","索契","温哥华","都灵","哈尔滨","1","5870","5880",""
"345","刘翔在雅典奥运会的夺冠成绩是？","12秒91","12秒92","12秒88","13秒08","1","5870","5880",""
"346","下列哪项不是北京奥运会的主题？","原始奥运","绿色奥运","人文奥运","科技奥运","1","5870","5880",""
"347","北京奥运会田径比赛场地叫什么？","鸟巢","五棵松","水立方","老山自行车馆","1","5870","5880",""
"348","2012年伦敦奥运会的口号是？","激励一代人","和平友好","互助互利","强强联合","1","5870","5880",""
"349","什么是奥运会最权威的形象标志？","会徽","会旗","吉祥物","徽章","1","5870","5880",""
"350","古代奥运会反映什么体育的特点？","奴隶制","封建制","远古制","现代","1","5870","5880",""
"351","奥运五环旗中的绿色环代表哪里？","澳洲","美洲","欧洲","亚洲","1","5870","5880",""
"352","奥运会兴奋剂检查的常规方法是？","尿样、血液检测","毛发检测","体液、血液检测","体液检测","1","5870","5880",""
"353","下面哪个亚洲国家没有举办奥运会？","印度","中国","韩国","日本","1","5870","5880",""
"354","2010年亚运会在哪个城市举办？","广州","多哈","北京","东京","1","5870","5880",""
"355","下列哪项不属于奥运会的禁用药物？","红花油","利尿剂","麻醉止痛剂","刺激剂","1","5870","5880",""
"356","08年北京奥运会的主题曲是什么？","我和你","你和我","我和他","北京欢迎你","1","5870","5880",""
"357","奥运会中的跳台跳水的跳台有几米？","10米","5米","6米","12米","1","5870","5880",""
"358","奥林匹克会旗是在谁建议下确定的？","顾拜旦","萨马兰奇","罗格","基拉宁","1","5870","5880",""
"359","北京奥运会羽毛球男子单打冠军是？","林丹","梁启超","龚自珍","林则徐","1","5870","5880",""
"360","奥运会的五环旗，五个环代表什么？","地球五大洲","人类的五大种群","地球五大洋","金木水火土","1","5870","5880",""
"361","下列哪个城市不是北京奥运会的协办城市？","深圳","青岛","香港","秦皇岛","1","5870","5880",""
"362","北京奥运会火炬设计中体现的中国元素是？","祥云","旗袍","景泰蓝","粽子","1","5870","5880",""
"363","奥运圣火首次登顶珠穆朗玛峰是在哪一年？","2008年","2012年","1988年","2000年","1","5870","5880",""
"364","悉尼奥运会开幕式中谁在水中点燃圣火？","弗里曼","萨马兰奇","罗格","基拉宁","1","5870","5880",""
"365","北京奥运开幕式上红遍全球的小演员是？","林妙可","林心如","李嫣","金铭","1","5870","5880",""
"366","以下哪个亚洲国家还没有举办过奥运会？","泰国","中国","日本","韩国","1","5870","5880",""
"367","2008年奥运会吉祥物的设计者是？","韩美林","靳尚谊","徐晓钟","季羡林","1","5870","5880",""
"368","奥运会的五环中代表美洲是什么颜色？","红","黑","绿","蓝","1","5870","5880",""
"369","现代奥林匹克运动诞生的重要标志是？","第一届雅典奥运会","顾拜旦的诞生","顾拜旦思想的形成","古希腊奥运会","1","5870","5880",""
"370","奥运会田径比赛中，接力比赛有4×100米接力和4×多少米接力？","400米","200米","800米","1000米","1","5870","5880",""
